,floorTempAdjustment,hInterior,hExterior,alphaRoof,weatherProperties,material_type,windSpeed,wallRoughness
0,-4.972769341282433,1.7540504848118945,2.6129391526283845,0.6850498985513152,"{'zone': 15, 'month': 10, 'cooling_degree_days': 21.0, 'ventilation_degree_days': 21.0, 'ventilation_wind': 3.110481366459627}",Medium,0.08533822646853984,1.6905960855401618
1,-3.672358829164385,1.5363620534446873,3.768714535819008,0.6907162510191344,"{'zone': 14, 'month': 6, 'cooling_degree_days': 22.85, 'ventilation_degree_days': 22.85, 'ventilation_wind': 6.064829192546584}",Light,0.9156824724273784,1.3975520193350204
2,-4.686433327418108,2.68910950362857,4.148714001876506,0.8906625963251726,"{'zone': 12, 'month': 9, 'cooling_degree_days': 11.05, 'ventilation_degree_days': 11.05, 'ventilation_wind': 2.643452380952381}",Heavy,1.2816753664720093,1.1569155880663313
3,-4.626952951195034,2.635050709755788,13.3159050602466,0.8756585383854529,"{'zone': 16, 'month': 8, 'cooling_degree_days': 28.2, 'ventilation_degree_days': 28.2, 'ventilation_wind': 1.8512939958592134}",Medium,4.767121597327668,1.673810451846296
4,-4.1807695640458045,2.318420535592896,4.077894304535061,0.6948978354411985,"{'zone': 9, 'month': 8, 'cooling_degree_days': 23.45, 'ventilation_degree_days': 23.45, 'ventilation_wind': 2.2599120082815736}",Heavy,0.9835996323719876,1.3278343471697127
5,-4.883716049214032,1.6770403455450622,5.072725659116758,0.7955270928401368,"{'zone': 7, 'month': 8, 'cooling_degree_days': 7.550000000000001, 'ventilation_degree_days': 7.550000000000001, 'ventilation_wind': 2.643581780538302}",Medium,1.2734373755612496,1.7619618130161383
6,-3.6548660763421816,1.851876765261763,6.425124305953139,0.7263227350916532,"{'zone': 9, 'month': 6, 'cooling_degree_days': 9.950000000000006, 'ventilation_degree_days': 9.950000000000006, 'ventilation_wind': 2.978597308488613}",Light,2.17893235777897,1.4297147753896078
7,-3.9178264543079417,1.8929136943091633,2.666665071029131,0.7398435397997674,"{'zone': 11, 'month': 7, 'cooling_degree_days': 44.150000000000006, 'ventilation_degree_days': 44.150000000000006, 'ventilation_wind': 2.7269927536231884}",Heavy,0.13876039500317594,1.207764192362238
8,-4.495740346422848,1.5811922827661211,17.70017790266907,0.855635299139824,"{'zone': 6, 'month': 9, 'cooling_degree_days': 7.900000000000002, 'ventilation_degree_days': 7.900000000000002, 'ventilation_wind': 4.197644927536232}",Medium,5.679424285700424,2.018073571338635
9,-3.9375259697375786,1.2139300723003104,7.690131259156133,0.8859196773734359,"{'zone': 10, 'month': 7, 'cooling_degree_days': 30.9, 'ventilation_degree_days': 30.9, 'ventilation_wind': 2.343504140786749}",Medium,2.834125578910365,1.3945413690313924
10,-4.018532647429224,1.4979844281356405,2.8955108738097435,0.8216623753897001,"{'zone': 14, 'month': 7, 'cooling_degree_days': 60.75, 'ventilation_degree_days': 52.55, 'ventilation_wind': 4.089794685990338}",Heavy,0.6542110008585353,1.2651440824164404
11,-3.6236039490442464,1.5805656745359633,8.550445113341597,0.6368796576444836,"{'zone': 11, 'month': 6, 'cooling_degree_days': 51.999999999999986, 'ventilation_degree_days': 41.05, 'ventilation_wind': 4.051147342995169}",Medium,2.866727948508447,1.5755984543919823
12,-4.243988730515442,1.7273394776493132,13.920493814768156,0.7788248139994914,"{'zone': 12, 'month': 6, 'cooling_degree_days': 12.049999999999997, 'ventilation_degree_days': 12.049999999999997, 'ventilation_wind': 2.7879658385093165}",Light,4.483232905955376,1.8168918951169872
13,-3.834726577169056,1.242038183895506,9.335881062896796,0.8897556886098058,"{'zone': 4, 'month': 9, 'cooling_degree_days': 7.899999999999999, 'ventilation_degree_days': 7.899999999999999, 'ventilation_wind': 2.840424430641822}",Light,3.380058431466665,1.5058853742225473
14,-3.931214151752158,2.6260925504862245,13.306309157342474,0.743500821999207,"{'zone': 8, 'month': 10, 'cooling_degree_days': 22.999999999999993, 'ventilation_degree_days': 22.999999999999993, 'ventilation_wind': 1.1525879917184265}",Light,3.7513166263750515,2.047855677387391
15,-4.5918913128588885,2.44898461589238,6.721988518462506,0.8013960837822653,"{'zone': 14, 'month': 7, 'cooling_degree_days': 57.099999999999994, 'ventilation_degree_days': 48.9, 'ventilation_wind': 3.417028985507246}",Light,1.8166352376364732,1.8231187783889828
16,-4.946556446334441,1.8393086300483363,7.05429232751385,0.8116243372041546,"{'zone': 4, 'month': 7, 'cooling_degree_days': 28.099999999999998, 'ventilation_degree_days': 28.099999999999998, 'ventilation_wind': 2.9923654244306417}",Heavy,2.1237209236845285,1.641757446070202
17,-4.312022905464236,2.084514380726353,7.1749885597583685,0.6912694551472374,"{'zone': 14, 'month': 7, 'cooling_degree_days': 37.75, 'ventilation_degree_days': 28.900000000000006, 'ventilation_wind': 6.109963768115942}",Heavy,3.0402360001525093,1.2000378286751023
18,-4.284035979891341,1.082694926107123,5.472839985465676,0.8580053324806172,"{'zone': 14, 'month': 6, 'cooling_degree_days': 33.650000000000006, 'ventilation_degree_days': 33.650000000000006, 'ventilation_wind': 5.643737060041407}",Heavy,1.6558301613543895,1.3415602799266908
19,-3.5731884622625283,1.9443775877288254,15.396482239253588,0.7461907565070026,"{'zone': 13, 'month': 7, 'cooling_degree_days': 68.39999999999999, 'ventilation_degree_days': 34.95, 'ventilation_wind': 3.138541666666667}",Light,5.657165034441442,1.73050482730296
20,-3.8753667444017323,1.0872791512386022,14.488203664780881,0.8041284619547543,"{'zone': 8, 'month': 7, 'cooling_degree_days': 25.499999999999996, 'ventilation_degree_days': 25.499999999999996, 'ventilation_wind': 1.777717391304348}",Light,4.653899223127408,1.851520049802887
21,-4.5588485174981574,2.8557304016491014,5.7708050014312695,0.6473996427471026,"{'zone': 13, 'month': 8, 'cooling_degree_days': 46.7, 'ventilation_degree_days': 46.7, 'ventilation_wind': 3.3237836438923396}",Heavy,1.9649430951785452,1.3486452915357288
22,-3.6682027020692938,1.9156924094164534,10.97523441942641,0.6684294753442781,"{'zone': 12, 'month': 7, 'cooling_degree_days': 19.499999999999996, 'ventilation_degree_days': 19.499999999999996, 'ventilation_wind': 3.3619824016563142}",Heavy,4.341422121985413,1.453902848548917
23,-3.8043508741587786,1.0663465277961917,10.68350457755504,0.8110677559321364,"{'zone': 8, 'month': 5, 'cooling_degree_days': 8.8, 'ventilation_degree_days': 8.8, 'ventilation_wind': 1.924792960662526}",Medium,3.0261076494128276,1.9760830398114753
24,-4.9461090692821195,1.31572629312193,4.258191631063488,0.8759753285989356,"{'zone': 14, 'month': 6, 'cooling_degree_days': 28.500000000000004, 'ventilation_degree_days': 28.500000000000004, 'ventilation_wind': 5.702044513457557}",Medium,1.1264503993999466,1.4899830631015663
25,-4.752735056572773,1.2916951518283453,8.08785376235101,0.8751256393831756,"{'zone': 9, 'month': 8, 'cooling_degree_days': 28.1, 'ventilation_degree_days': 28.1, 'ventilation_wind': 2.2567805383022774}",Medium,3.798056670182093,1.1144563753146888
26,-4.357309735757575,1.549341016563401,4.264511033146272,0.8506046342753015,"{'zone': 14, 'month': 8, 'cooling_degree_days': 44.7, 'ventilation_degree_days': 44.7, 'ventilation_wind': 4.0696687370600415}",Medium,1.1436725581076994,1.5608766425594025
27,-3.614735924040717,1.7645226686744981,8.63833920137917,0.7257324186757403,"{'zone': 8, 'month': 6, 'cooling_degree_days': 7.050000000000001, 'ventilation_degree_days': 7.050000000000001, 'ventilation_wind': 1.7814699792960662}",Light,2.4800861665575744,1.8797398907979712
28,-3.919236974415639,1.762101713898282,8.67195100629738,0.874450961464894,"{'zone': 15, 'month': 4, 'cooling_degree_days': 8.549999999999997, 'ventilation_degree_days': 8.549999999999997, 'ventilation_wind': 3.8120600414078676}",Light,2.2167095501463647,1.9887135026019775
29,-4.717407221338632,1.554280155381316,8.869174438211227,0.8526633566059278,"{'zone': 6, 'month': 9, 'cooling_degree_days': 16.05, 'ventilation_degree_days': 16.05, 'ventilation_wind': 4.261956521739131}",Heavy,3.206164816358669,1.4654999859081932
30,-4.115101225226426,2.9381050540611957,5.135393457243492,0.6554783740070633,"{'zone': 9, 'month': 8, 'cooling_degree_days': 22.849999999999998, 'ventilation_degree_days': 22.849999999999998, 'ventilation_wind': 2.5521739130434784}",Heavy,1.6951855718176283,1.3270300482350954
31,-3.856974574507391,2.807565218729051,5.066894023210141,0.6942995925995501,"{'zone': 13, 'month': 8, 'cooling_degree_days': 59.0, 'ventilation_degree_days': 59.0, 'ventilation_wind': 2.5656832298136645}",Medium,1.2591720120559635,1.6273409896255262
32,-3.915045474318508,2.281241437954947,2.464173197784778,0.6733958807138577,"{'zone': 10, 'month': 6, 'cooling_degree_days': 8.999999999999996, 'ventilation_degree_days': 8.999999999999996, 'ventilation_wind': 2.1925207039337473}",Light,0.2601668236308774,1.7584250233900542
33,-4.3233364843292925,1.9749254002965517,9.59041294813321,0.7671113191567901,"{'zone': 8, 'month': 7, 'cooling_degree_days': 22.949999999999996, 'ventilation_degree_days': 22.949999999999996, 'ventilation_wind': 1.8791407867494825}",Light,3.3671031531560933,1.5751363786824055
34,-4.841460134337615,2.5013786985342445,3.007633494777223,0.854941222021969,"{'zone': 9, 'month': 7, 'cooling_degree_days': 28.60000000000001, 'ventilation_degree_days': 28.60000000000001, 'ventilation_wind': 2.9541149068322983}",Light,0.8674802055816193,1.115531826050032
35,-3.609509785899405,2.8047959950860415,5.956095982605569,0.7871434136594935,"{'zone': 13, 'month': 5, 'cooling_degree_days': 20.65, 'ventilation_degree_days': 20.65, 'ventilation_wind': 3.272593167701863}",Light,1.6724567120052383,1.6895468268745821
36,-4.440829491718544,1.6679085556491127,4.144068245456213,0.6270886906093945,"{'zone': 12, 'month': 5, 'cooling_degree_days': 10.299999999999997, 'ventilation_degree_days': 10.299999999999997, 'ventilation_wind': 4.040812629399586}",Light,0.9733626776937905,1.3988621452974026
37,-3.5291447502406625,2.579229071876167,2.68739609683353,0.7671317681782406,"{'zone': 11, 'month': 10, 'cooling_degree_days': 9.05, 'ventilation_degree_days': 9.05, 'ventilation_wind': 2.924042443064182}",Heavy,0.6206642967568856,1.5130501266789587
38,-4.370659589956199,2.675681872920773,5.7629970972418505,0.7710128664304656,"{'zone': 10, 'month': 7, 'cooling_degree_days': 29.6, 'ventilation_degree_days': 29.6, 'ventilation_wind': 2.237085921325052}",Heavy,1.4063231970991465,1.9272959121652133
39,-4.51953751258738,2.825067635471174,3.924390850547918,0.876020257768144,"{'zone': 14, 'month': 7, 'cooling_degree_days': 46.750000000000014, 'ventilation_degree_days': 37.900000000000006, 'ventilation_wind': 6.065851449275361}",Light,1.3350692047976713,1.2120507766860107
40,-4.098847152159138,2.243587040135848,12.13688901653552,0.8010554258968177,"{'zone': 15, 'month': 6, 'cooling_degree_days': 72.14999999999999, 'ventilation_degree_days': 36.55, 'ventilation_wind': 4.422961956521739}",Heavy,5.388902567251515,1.3468900644968569
41,-3.8911500871972478,2.571362998446606,15.161529016444717,0.7070113286029697,"{'zone': 10, 'month': 6, 'cooling_degree_days': 7.649999999999999, 'ventilation_degree_days': 7.649999999999999, 'ventilation_wind': 2.072670807453416}",Light,4.203106984894557,2.118679700936831
42,-4.931520828586065,2.7427597988048564,4.794843284789053,0.6296410875993639,"{'zone': 15, 'month': 8, 'cooling_degree_days': 89.25, 'ventilation_degree_days': 11.799999999999997, 'ventilation_wind': 3.4791666666666665}",Heavy,1.1938239066999068,1.7784538617945378
43,-4.753166653108435,2.6677437950793523,12.818153114566133,0.8350881656468635,"{'zone': 9, 'month': 6, 'cooling_degree_days': 13.100000000000001, 'ventilation_degree_days': 13.100000000000001, 'ventilation_wind': 2.7890527950310555}",Light,4.681915148863105,1.6507002658940417
44,-3.623358981894742,2.0154626264901054,9.277601422231438,0.7105676595329495,"{'zone': 13, 'month': 9, 'cooling_degree_days': 29.999999999999996, 'ventilation_degree_days': 29.999999999999996, 'ventilation_wind': 2.703597308488613}",Heavy,2.580732914765237,1.9281439195459547
45,-3.7166157987412953,2.295172210889093,5.613728029401221,0.8099650880156647,"{'zone': 15, 'month': 4, 'cooling_degree_days': 20.95, 'ventilation_degree_days': 20.95, 'ventilation_wind': 4.184782608695652}",Medium,1.615678509664255,1.5228787834859019
46,-4.690418178697967,2.309711180415607,19.318541572922626,0.6815876799864988,"{'zone': 13, 'month': 10, 'cooling_degree_days': 9.75, 'ventilation_degree_days': 9.75, 'ventilation_wind': 1.9535973084886127}",Light,5.817916188028844,2.1453921681396637
47,-4.597079233319271,2.4673720137108726,10.25075367901745,0.8324987083835854,"{'zone': 13, 'month': 5, 'cooling_degree_days': 20.65, 'ventilation_degree_days': 20.65, 'ventilation_wind': 3.272593167701863}",Medium,2.849334125479504,1.9638568308022113
48,-3.8138005846998846,1.1244308974066937,9.284681392879767,0.711876526829001,"{'zone': 11, 'month': 6, 'cooling_degree_days': 42.699999999999996, 'ventilation_degree_days': 31.749999999999996, 'ventilation_wind': 4.652083333333334}",Medium,2.9557401931131433,1.7259957967366075
49,-3.9604074481960123,1.3689616104085314,9.768614496909569,0.739543256041896,"{'zone': 9, 'month': 8, 'cooling_degree_days': 35.55, 'ventilation_degree_days': 35.55, 'ventilation_wind': 2.589673913043478}",Light,4.523225195974513,1.1931303913259208
50,-4.099533803785325,1.7668510120152523,6.5726380074792505,0.7394244062695203,"{'zone': 10, 'month': 9, 'cooling_degree_days': 35.7, 'ventilation_degree_days': 35.7, 'ventilation_wind': 2.2095238095238097}",Light,1.8527201927885544,1.7286901937661476
51,-4.347502151315862,1.9444947236987218,10.798185973198624,0.7053543165691052,"{'zone': 10, 'month': 5, 'cooling_degree_days': 10.900000000000006, 'ventilation_degree_days': 10.900000000000006, 'ventilation_wind': 2.9083333333333328}",Heavy,4.798923146553039,1.293853925254257
52,-4.75479763169066,2.913900456929465,14.217789278249809,0.7628733068741355,"{'zone': 9, 'month': 7, 'cooling_degree_days': 10.050000000000004, 'ventilation_degree_days': 10.050000000000004, 'ventilation_wind': 2.8451345755693582}",Medium,5.992389632156208,1.4829616448805159
53,-3.5874671468926453,1.9811188982644603,10.222548026813048,0.7317413830640584,"{'zone': 11, 'month': 5, 'cooling_degree_days': 27.6, 'ventilation_degree_days': 27.6, 'ventilation_wind': 3.4955745341614914}",Medium,4.9017541941403096,1.1874412418068874
54,-4.897689420484613,1.5033988395779323,5.837586927625337,0.8771531472326155,"{'zone': 11, 'month': 8, 'cooling_degree_days': 46.449999999999996, 'ventilation_degree_days': 46.449999999999996, 'ventilation_wind': 3.189337474120083}",Heavy,1.7443398676531938,1.4721897970283533
55,-4.089480334321167,1.4221318054982344,6.665524181571407,0.8048515810947543,"{'zone': 10, 'month': 8, 'cooling_degree_days': 36.55, 'ventilation_degree_days': 36.55, 'ventilation_wind': 2.188328157349896}",Heavy,1.8656960448809308,1.7544116904214122
56,-4.407858239286982,1.2011288775231903,16.2091401248829,0.8257126825161911,"{'zone': 13, 'month': 10, 'cooling_degree_days': 30.05, 'ventilation_degree_days': 30.05, 'ventilation_wind': 2.1853519668737063}",Medium,5.424223834865812,1.886601189972008
57,-4.908353629321286,1.282840841754452,14.02872125683628,0.8159968178431767,"{'zone': 8, 'month': 6, 'cooling_degree_days': 13.299999999999997, 'ventilation_degree_days': 13.299999999999997, 'ventilation_wind': 1.9068581780538298}",Light,5.125138943013772,1.688491550017403
58,-4.513315830237271,2.8164760220850797,13.531068872901468,0.6965651749643603,"{'zone': 14, 'month': 6, 'cooling_degree_days': 44.849999999999994, 'ventilation_degree_days': 44.849999999999994, 'ventilation_wind': 5.280641821946169}",Medium,4.147553062099091,1.9913416873387888
59,-4.39937054252928,1.9721941182916667,2.865212890036065,0.6965041031901449,"{'zone': 9, 'month': 9, 'cooling_degree_days': 23.450000000000003, 'ventilation_degree_days': 23.450000000000003, 'ventilation_wind': 2.6182971014492757}",Medium,0.23859732493106733,1.8463616025216583
60,-4.481484137285499,1.362347301971061,13.4773688117905,0.6140684784151895,"{'zone': 15, 'month': 9, 'cooling_degree_days': 47.400000000000006, 'ventilation_degree_days': 47.400000000000006, 'ventilation_wind': 3.4946428571428574}",Medium,5.534749149795571,1.4835656627201468
61,-4.879306222209735,1.7611136202978686,7.276393827791758,0.7310989565321793,"{'zone': 12, 'month': 9, 'cooling_degree_days': 10.650000000000002, 'ventilation_degree_days': 10.650000000000002, 'ventilation_wind': 2.860843685300207}",Light,2.0712579350184144,1.7836820848866295
62,-4.720250716775313,1.9185271054213846,7.273595889443112,0.6566991571687102,"{'zone': 11, 'month': 10, 'cooling_degree_days': 8.8, 'ventilation_degree_days': 8.8, 'ventilation_wind': 3.8265010351966873}",Light,2.4377585685616268,1.4820489190702242
63,-3.6248186564768634,2.9026451848377812,7.675274869978453,0.7576064746597424,"{'zone': 13, 'month': 5, 'cooling_degree_days': 20.7, 'ventilation_degree_days': 20.7, 'ventilation_wind': 3.4384057971014497}",Medium,3.32529629335651,1.1929545930312122
64,-3.780801716296354,1.6857225186113327,8.590582959217933,0.8356088326762934,"{'zone': 16, 'month': 9, 'cooling_degree_days': 11.5, 'ventilation_degree_days': 11.5, 'ventilation_wind': 2.1542960662525883}",Light,2.9718986598387045,1.5404790752478998
65,-4.675883528748617,1.528242383031793,15.545757065110475,0.8156445330218178,"{'zone': 13, 'month': 6, 'cooling_degree_days': 23.949999999999996, 'ventilation_degree_days': 23.949999999999996, 'ventilation_wind': 4.760636645962733}",Heavy,5.137956739004691,1.8880435538301668
66,-3.928664636826897,2.408922379591879,18.828755170390327,0.736706569645462,"{'zone': 8, 'month': 7, 'cooling_degree_days': 22.949999999999996, 'ventilation_degree_days': 22.949999999999996, 'ventilation_wind': 1.8791407867494825}",Medium,5.654127201875918,2.1175043495096553
67,-4.304433443822463,2.735073719911874,7.051684098024706,0.8921377430142542,"{'zone': 9, 'month': 6, 'cooling_degree_days': 13.100000000000001, 'ventilation_degree_days': 13.100000000000001, 'ventilation_wind': 2.7890527950310555}",Medium,3.158877384746729,1.1343205304099333
68,-4.451572857897164,1.4565399840570439,5.810635044141135,0.6979171808677094,"{'zone': 2, 'month': 8, 'cooling_degree_days': 14.399999999999999, 'ventilation_degree_days': 14.399999999999999, 'ventilation_wind': 1.8215320910973085}",Medium,1.736908422631963,1.5702022917747651
69,-4.2973502022028365,2.4359517775984303,5.979151816012669,0.7174641274700436,"{'zone': 14, 'month': 5, 'cooling_degree_days': 18.299999999999997, 'ventilation_degree_days': 18.299999999999997, 'ventilation_wind': 5.92694099378882}",Heavy,1.7154557420134953,1.6302860161557482
70,-4.929505446222292,1.1925584365612738,14.469153677535822,0.7150631334989015,"{'zone': 9, 'month': 8, 'cooling_degree_days': 31.05, 'ventilation_degree_days': 31.05, 'ventilation_wind': 2.2986024844720494}",Medium,4.686923827150818,1.9163585344048444
71,-4.573680443795947,2.9515744800287314,13.978898393199165,0.7367493828792393,"{'zone': 13, 'month': 9, 'cooling_degree_days': 35.05, 'ventilation_degree_days': 35.05, 'ventilation_wind': 2.652846790890269}",Medium,3.837598388986958,2.1008744255861576
72,-4.816437826154044,2.5012632437621543,4.661319860682908,0.7620236818218403,"{'zone': 6, 'month': 8, 'cooling_degree_days': 8.299999999999997, 'ventilation_degree_days': 8.299999999999997, 'ventilation_wind': 4.2946946169772255}",Light,1.3898479072147174,1.455599294021703
73,-4.38880966288668,2.067452511208359,11.688423147694913,0.8382396725775085,"{'zone': 7, 'month': 8, 'cooling_degree_days': 8.55, 'ventilation_degree_days': 8.55, 'ventilation_wind': 2.7387163561076604}",Heavy,3.070444691820774,2.160256241409853
